user,post,IntDegree
657,19,19.0
657,20,9.6667
657,42,12.1429
657,43,20.75
657,22,19.3333
660,45,21.5
660,122,24.3333
660,0,13.5714
660,1,21.3333
660,46,17.5
660,326,16.5
660,47,18.0
660,68,16.8333
660,3,17.0
660,4,21.8
660,6,19.875
660,7,19.4
660,188,23.0
660,54,20.3333
660,224,19.1667
660,409,20.0
660,29,17.8571
660,12,14.5
660,146,17.6
660,13,18.2
660,148,17.9
660,32,19.0
660,14,23.0
660,57,14.4286
660,152,14.8
660,110,17.0
660,195,18.0
660,84,19.6667
660,16,15.0
660,158,14.1667
660,58,19.25
660,160,20.2
660,34,14.6667
660,199,20.4286
660,37,17.5714
660,38,13.3333
660,117,19.25
660,20,15.5
660,22,21.3333
660,66,19.2857
660,23,11.75
662,1,18.8333
662,184,15.8571
662,48,14.0
662,75,18.0
662,9,16.2857
662,259,12.6
662,224,16.5
662,409,16.125
662,29,12.0
662,13,14.4
662,32,14.75
662,14,18.8333
662,195,12.1429
662,84,17.0
662,303,12.1429
662,160,17.0
662,162,17.0
662,199,17.8571
662,36,14.0
662,37,14.5714
662,171,16.1667
662,63,14.0
662,20,10.1667
662,41,18.4
662,43,20.25
662,22,18.8333
663,67,17.2
663,2,16.25
663,47,15.6
663,68,16.0
663,49,14.6667
663,3,11.2857
663,101,13.3333
663,51,16.0
663,74,12.8889
663,76,17.1667
663,259,18.6
663,11,12.5
663,54,12.1667
663,29,12.8571
663,146,14.8
663,13,17.0
663,32,14.75
663,152,14.6
663,59,13.0
663,17,14.6
663,18,16.0
663,36,8.0
663,37,11.8571
663,117,17.5
663,173,16.0
663,20,8.3333
663,42,11.5714
664,45,24.6667
664,122,28.5
664,67,20.8
664,0,14.8571
664,1,25.3333
664,2,23.75
664,46,19.3333
664,326,20.7
664,184,24.1429
664,47,22.0
664,48,23.5
664,69,21.5714
664,3,22.0
664,4,24.0
664,51,22.0
664,73,22.6667
664,6,24.375
664,74,19.2222
664,7,22.4
664,75,25.6
664,77,20.875
664,78,20.2857
664,188,28.3333
664,9,21.5714
664,10,24.8571
664,259,23.2
664,54,24.3333
664,224,22.0
664,29,23.0
664,30,20.0
664,13,23.4
664,14,28.3333
664,33,19.8
664,15,24.2
664,195,21.7143
664,156,18.6
664,303,21.7143
664,16,17.5714
664,85,13.0
664,34,14.6667
664,17,17.6
664,35,23.2
664,88,24.6
664,36,22.5
664,37,20.7143
664,38,15.1667
664,19,25.3333
664,63,22.5
664,20,17.8333
664,273,27.0
664,42,19.0
664,94,17.0
664,43,28.5
664,22,25.3333
664,66,23.7143
664,181,16.75
666,45,17.1667
666,0,10.0
666,1,16.3333
666,46,14.1667
666,326,13.3
666,184,15.8571
666,47,14.6
666,3,14.0
666,4,16.4
666,5,15.6
666,100,15.3333
666,51,13.0
666,73,13.6667
666,6,16.0
666,7,16.0
666,11,16.1667
666,54,16.3333
666,29,14.0
666,146,15.0
666,13,15.0
666,32,15.0
666,14,17.5
666,15,13.8
666,34,9.6667
666,37,14.4286
666,20,11.0
666,42,13.8571
666,22,16.3333
666,66,14.7143
668,45,17.3333
668,122,19.5
668,1,17.1667
668,2,17.0
668,46,14.1667
668,184,16.2857
668,47,15.2
668,48,15.8333
668,69,15.0
668,129,17.0
668,6,16.375
668,10,16.7143
668,12,11.25
668,146,14.8
668,30,14.2
668,14,18.8333
668,33,13.0
668,152,13.0
668,110,13.6667
668,82,17.0
668,15,16.2
668,84,17.0
668,59,12.6667
668,17,13.0
668,38,10.8333
668,89,17.25
668,117,16.5
668,19,17.1667
668,20,12.5
668,42,13.7143
668,43,18.75
668,22,17.1667
668,23,11.5
669,45,14.5
669,0,12.2857
669,46,13.6667
669,49,10.3333
669,134,12.6667
669,6,13.75
669,77,13.875
669,8,13.8571
669,224,12.5
669,409,13.875
669,29,14.7143
669,14,15.1667
669,33,13.2
669,57,13.1429
669,152,11.8
669,110,14.8333
669,15,15.0
669,156,15.0
669,16,13.0
669,58,14.0
669,85,8.0
669,34,13.0
669,199,13.5714
669,59,12.3333
669,38,13.1667
669,21,13.8
669,42,12.4286
669,66,13.8571
669,23,10.0
669,181,13.75
672,67,16.4
672,2,15.0
672,46,13.0
672,47,14.6
672,68,15.5
672,129,15.6
672,101,14.1111
672,51,17.0
672,73,16.5
672,6,13.75
672,7,14.2
672,76,16.0
672,28,14.0
672,11,14.1667
672,29,14.8571
672,110,14.0
672,82,16.6667
672,15,15.2
672,34,10.6667
672,59,13.0
672,38,10.8333
672,39,13.5556
672,117,18.0
672,173,17.0
672,20,11.1667
672,66,11.1429
672,245,13.5556
672,23,12.5
672,181,11.5
673,45,28.1667
673,122,32.1667
673,0,14.7143
673,1,28.3333
673,2,34.0
673,46,19.8333
673,326,22.7
673,184,28.1429
673,68,26.6667
673,48,26.0
673,69,28.7143
673,129,30.2
673,49,27.6667
673,4,27.4
673,100,36.6667
673,101,24.5556
673,134,26.1111
673,51,25.75
673,73,27.8333
673,78,20.5714
673,139,25.1
673,8,22.1429
673,9,26.8571
673,10,28.1429
673,28,25.8333
673,259,31.6
673,54,27.1667
673,29,25.0
673,12,16.5
673,81,26.875
673,146,23.2
673,30,20.2
673,107,27.1429
673,13,30.2
673,148,26.7
673,32,28.25
673,14,31.3333
673,152,20.8
673,82,30.5
673,15,28.4
673,195,22.8571
673,84,28.1667
673,16,18.2857
673,160,28.2
673,59,21.6667
673,17,26.8
673,35,28.4
673,18,24.3333
673,36,24.5
673,37,23.5714
673,38,14.3333
673,39,26.7778
673,117,30.5
673,19,28.5
673,20,17.1667
673,273,32.8333
673,41,31.4
673,21,23.4
673,42,21.4286
673,94,23.625
673,43,33.0
673,22,28.3333
673,66,24.7143
673,245,26.7778
673,23,23.25
674,1,14.8333
674,68,13.8333
674,129,16.4
674,5,13.6
674,100,17.0
674,101,13.4444
674,134,14.2222
674,51,12.75
674,6,14.75
674,8,12.2857
674,259,15.2
674,224,13.5
674,29,13.5714
674,107,13.7143
674,13,14.8
674,14,15.8333
674,33,12.6
674,15,15.4
674,199,14.7143
674,36,14.0
674,39,14.1111
674,63,14.0
674,173,12.75
674,20,9.0
674,42,12.7143
674,66,13.4286
674,23,11.5
675,45,19.1667
675,0,13.8571
675,1,17.6667
675,326,16.1
675,3,17.0
675,75,18.8
675,11,20.0
675,54,17.5
675,29,17.8571
675,12,16.25
675,13,16.0
675,148,16.5
675,14,20.0
675,57,14.8571
675,152,13.6
675,110,17.0
675,15,17.2
675,195,17.5714
675,156,17.2
675,303,17.5714
675,16,15.4286
675,58,18.75
675,160,19.2
675,162,19.2
675,34,15.0
675,59,13.5
675,17,11.6
675,88,20.2
675,18,13.6667
675,37,15.0
675,38,14.3333
675,117,18.25
675,171,19.6667
675,19,18.0
675,20,15.0
675,42,14.0
675,22,17.6667
675,66,17.7143
680,0,11.2857
680,46,12.6667
680,6,15.625
680,78,13.4286
680,54,15.0
680,224,14.6667
680,409,15.5
680,29,14.7143
680,12,13.25
680,146,12.6
680,13,14.4
680,148,15.1
680,33,13.4
680,110,13.1667
680,82,16.0
680,15,16.2
680,16,13.0
680,34,10.6667
680,199,15.7143
680,17,12.0
680,35,14.6
680,18,11.8333
680,38,12.3333
680,39,14.1111
680,19,15.8333
680,20,13.1667
680,43,16.5
680,66,15.5714
680,245,14.1111
680,23,10.5
680,181,12.75
681,45,27.0
681,122,29.6667
681,67,25.2
681,0,14.8571
681,1,24.3333
681,2,26.0
681,46,20.1667
681,326,20.3
681,47,25.0
681,68,24.3333
681,129,27.8
681,49,24.0
681,5,23.0
681,101,20.5556
681,51,23.75
681,73,25.0
681,6,25.0
681,76,24.5
681,78,19.1429
681,259,27.8
681,11,24.3333
681,54,23.1667
681,224,21.5
681,29,22.5714
681,13,27.2
681,148,21.8
681,32,25.75
681,14,26.1667
681,33,17.8
681,152,20.0
681,110,18.6667
681,82,25.6667
681,15,22.6
681,195,21.2857
681,156,20.4
681,84,23.5
681,58,22.25
681,160,25.4
681,162,25.4
681,34,14.3333
681,199,23.5714
681,59,19.8333
681,17,20.6
681,35,23.8
681,88,25.6
681,18,22.6667
681,36,22.0
681,37,20.4286
681,39,21.6667
681,117,28.5
681,19,24.1667
681,173,23.75
681,20,14.6667
681,42,19.7143
681,22,24.3333
681,245,21.6667
681,23,20.5
686,122,22.5
686,67,21.0
686,1,21.1667
686,2,25.0
686,184,22.1429
686,68,18.0
686,48,20.3333
686,69,23.1429
686,51,20.25
686,73,22.3333
686,6,21.375
686,74,20.0
686,75,20.8
686,76,21.6667
686,77,18.125
686,139,19.3
686,10,23.0
686,54,20.8333
686,12,10.75
686,81,22.0
686,148,21.5
686,14,23.0
686,82,23.0
686,15,23.4
686,156,14.8
686,84,20.8333
686,85,16.75
686,162,22.0
686,17,21.2
686,18,20.0
686,37,17.0
686,89,22.0
686,39,20.7778
686,173,20.25
686,41,22.4
686,21,17.6
686,94,18.875
686,43,23.0
686,22,21.1667
686,245,20.7778
686,23,16.75
686,181,10.5
689,1,22.8333
689,68,21.5
689,48,19.5
689,69,22.8571
689,129,23.8
689,4,22.2
689,5,20.4
689,100,27.0
689,101,20.0
689,902,18.0
689,134,21.3333
689,51,22.0
689,73,23.3333
689,6,22.875
689,7,19.2
689,77,18.875
689,78,16.8571
689,188,24.6667
689,9,21.2857
689,10,22.4286
689,28,21.3333
689,259,25.2
689,224,21.0
689,29,19.8571
689,12,13.5
689,81,22.25
689,146,20.0
689,107,21.5714
689,13,24.6
689,14,24.6667
689,57,14.0
689,156,18.0
689,16,15.4286
689,58,19.25
689,85,14.5
689,199,22.2857
689,59,18.0
689,17,21.4
689,35,21.8
689,18,20.8333
689,38,12.1667
689,39,21.5556
689,117,25.5
689,19,22.5
689,173,22.0
689,20,14.5
689,393,20.5556
689,42,18.2857
689,43,25.5
689,22,22.8333
689,23,19.0
693,1,15.1667
693,326,12.2
693,68,11.3333
693,6,13.5
693,77,11.75
693,188,16.5
693,8,12.5714
693,28,11.5
693,29,12.8571
693,13,12.2
693,32,12.25
693,14,16.5
693,33,12.8
693,15,13.6
693,160,14.2
693,34,6.0
693,17,10.2
693,36,13.5
693,19,15.3333
693,63,13.5
693,20,10.1667
693,43,16.5
693,22,15.1667
693,66,14.2857
694,45,34.6667
694,122,39.3333
694,67,30.2
694,0,17.2857
694,1,33.8333
694,2,36.75
694,46,25.5
694,326,27.3
694,184,32.4286
694,47,30.4
694,68,31.3333
694,48,29.5
694,69,32.1429
694,129,35.6
694,3,28.2857
694,5,31.0
694,100,41.0
694,101,27.3333
694,902,27.0
694,51,30.0
694,73,31.5
694,6,33.625
694,75,33.4
694,76,30.5
694,78,25.0
694,188,37.0
694,139,27.6
694,189,26.5
694,8,25.7143
694,9,30.4286
694,10,33.2857
694,28,28.3333
694,259,36.0
694,11,32.5
694,54,31.5
694,224,29.8333
694,409,32.625
694,29,29.5714
694,81,30.5
694,146,29.4
694,107,29.7143
694,13,33.6
694,32,32.75
694,14,37.0
694,152,25.6
694,110,23.0
694,82,35.6667
694,15,33.2
694,195,27.5714
694,84,32.1667
694,303,27.5714
694,16,21.5714
694,158,21.5
694,160,33.8
694,34,18.0
694,164,21.1429
694,199,33.0
694,59,23.6667
694,17,28.2
694,35,32.6
694,88,31.6
694,18,27.8333
694,36,31.5
694,89,34.375
694,39,30.2222
694,117,35.5
694,19,33.5
694,63,31.5
694,20,19.6667
694,273,37.3333
694,393,27.8889
694,41,35.4
694,21,25.6
694,42,26.8571
694,94,25.875
694,43,39.0
694,22,33.8333
694,66,29.7143
695,47,12.8
695,68,13.3333
695,51,15.25
695,8,12.0
695,224,11.3333
695,409,11.75
695,29,13.7143
695,57,11.5714
695,152,12.2
695,110,13.0
695,82,15.0
695,15,14.2
695,156,14.2
695,16,11.8571
695,58,12.0
695,199,11.7143
695,59,11.5
695,17,12.0
695,88,15.4
695,18,13.3333
695,38,10.8333
695,39,12.2222
695,117,15.5
695,173,15.25
695,245,12.2222
696,45,20.1667
696,122,22.6667
696,46,16.1667
696,48,17.1667
696,129,21.0
696,4,19.2
696,5,19.8
696,100,22.3333
696,101,15.3333
696,134,17.2222
696,51,15.25
696,73,16.5
696,6,19.5
696,7,18.2
696,78,14.8571
696,9,17.8571
696,28,16.1667
696,54,18.8333
696,224,16.6667
696,409,19.25
696,29,16.7143
696,146,16.8
696,107,16.2857
696,14,21.1667
696,33,15.0
696,15,18.4
696,164,14.1429
696,59,14.0
696,35,19.6
696,36,19.0
696,37,17.1429
696,39,17.1111
696,117,18.25
696,19,19.8333
696,63,19.0
696,173,15.25
696,20,11.5
696,42,16.8571
696,66,17.2857
697,45,17.5
697,67,16.4
697,68,16.3333
697,4,16.0
697,134,16.0
697,73,16.8333
697,6,16.75
697,7,14.6
697,78,13.0
697,259,19.4
697,11,16.0
697,29,14.2857
697,81,17.125
697,107,15.5714
697,148,15.3
697,14,16.8333
697,33,11.8
697,160,17.0
697,85,11.75
697,59,14.3333
697,17,16.8
697,88,16.4
697,37,13.8571
697,39,16.2222
697,19,15.8333
697,20,9.8333
697,21,14.6
697,42,13.7143
697,94,15.375
697,245,16.2222
697,23,14.25
699,45,19.1667
699,122,20.6667
699,0,10.8571
699,1,18.0
699,46,15.1667
699,47,14.4
699,902,15.0
699,6,17.375
699,188,18.5
699,54,17.0
699,224,15.8333
699,409,17.5
699,146,15.8
699,30,13.6
699,33,13.2
699,152,13.8
699,82,15.5
699,15,14.8
699,16,12.4286
699,158,14.8333
699,160,18.6
699,162,18.6
699,164,14.2857
699,199,17.5714
699,59,12.3333
699,36,17.5
699,37,15.2857
699,117,14.25
699,171,18.6667
699,63,17.5
699,20,11.0
699,42,15.1429
699,22,18.0
704,45,13.1667
704,122,13.8333
704,0,10.1429
704,326,12.1
704,68,11.8333
704,6,12.25
704,54,11.3333
704,29,12.4286
704,146,12.4
704,152,12.2
704,15,11.8
704,16,10.4286
704,158,12.5
704,164,12.0
704,199,11.4286
704,36,14.0
704,63,14.0
704,20,9.1667
704,42,11.4286
704,66,11.5714
708,68,13.8333
708,48,13.0
708,5,13.6
708,101,13.0
708,902,13.7143
708,6,13.625
708,78,12.2857
708,189,13.0
708,11,14.5
708,29,14.0
708,107,12.8571
708,152,13.2
708,82,16.5
708,15,15.8
708,34,8.6667
708,36,13.5
708,39,13.4444
708,63,13.5
708,173,13.0
708,20,9.3333
708,273,14.8333
708,42,13.0
708,66,12.2857
708,245,13.4444
708,23,9.0
709,1,13.6667
709,6,12.75
709,78,10.8571
709,54,12.6667
709,224,12.1667
709,409,12.875
709,29,11.5714
709,81,10.125
709,57,9.0
709,195,11.5714
709,303,11.5714
709,158,10.0
709,85,6.75
709,199,13.2857
709,36,11.5
709,37,11.1429
709,38,9.0
709,63,11.5
709,22,13.6667
709,66,12.7143
711,45,28.1667
711,122,31.1667
711,67,27.0
711,0,17.4286
711,46,22.0
711,326,24.1
711,184,26.2857
711,68,25.6667
711,48,25.5
711,69,26.1429
711,129,29.6
711,49,24.6667
711,3,24.7143
711,4,24.8
711,5,24.4
711,100,32.0
711,101,22.2222
711,51,29.0
711,73,29.0
711,6,26.875
711,75,25.4
711,76,26.8333
711,77,24.625
711,78,23.2857
711,188,29.8333
711,8,23.1429
711,9,22.5714
711,10,27.4286
711,28,22.6667
711,54,25.3333
711,29,27.0
711,12,20.0
711,81,25.375
711,146,24.4
711,30,23.6
711,13,28.2
711,32,26.0
711,14,29.8333
711,33,22.4
711,57,19.1429
711,152,22.0
711,110,22.3333
711,82,30.6667
711,15,28.4
711,156,22.8
711,84,26.3333
711,16,20.8571
711,158,17.6667
711,58,24.5
711,160,27.0
711,85,16.5
711,59,21.1667
711,17,23.0
711,88,29.4
711,18,24.5
711,36,25.5
711,37,22.0
711,38,17.1667
711,39,23.7778
711,117,30.5
711,19,26.1667
711,173,29.0
711,20,19.0
711,273,30.3333
711,21,24.2
711,42,21.5714
711,66,24.4286
711,23,21.0
713,122,25.0
713,67,21.6
713,1,23.0
713,2,28.25
713,46,15.0
713,184,23.1429
713,68,20.8333
713,48,20.6667
713,69,23.5714
713,129,23.2
713,49,23.6667
713,4,22.2
713,5,20.0
713,100,29.6667
713,101,19.7778
713,73,22.0
713,6,21.875
713,76,22.5
713,139,20.7
713,8,17.0
713,9,22.2857
713,28,22.1667
713,259,25.0
713,54,22.3333
713,29,18.4286
713,107,22.8571
713,13,24.6
713,148,21.4
713,14,24.8333
713,33,15.6
713,82,23.5
713,15,22.4
713,160,22.8
713,34,9.3333
713,59,18.0
713,17,22.6
713,18,19.6667
713,37,19.5714
713,38,10.5
713,39,22.0
713,173,19.5
713,20,13.1667
713,273,26.5
713,41,26.0
713,22,23.0
713,66,19.2857
713,245,22.0
714,45,28.1667
714,122,30.8333
714,67,27.4
714,0,17.5714
714,2,28.75
714,46,23.0
714,326,22.7
714,184,25.4286
714,47,25.8
714,68,27.3333
714,129,29.0
714,49,25.6667
714,3,23.1429
714,5,24.2
714,100,31.6667
714,101,23.1111
714,51,28.25
714,73,28.3333
714,7,25.6
714,76,27.5
714,189,23.5
714,9,22.7143
714,28,23.6667
714,259,31.2
714,11,26.6667
714,54,24.1667
714,224,21.5
714,29,26.4286
714,81,25.25
714,146,25.2
714,107,23.5714
714,13,28.6
714,148,24.0
714,14,27.3333
714,33,20.0
714,57,18.5714
714,152,23.2
714,110,22.5
714,82,29.6667
714,15,26.4
714,195,24.7143
714,156,23.4
714,84,24.6667
714,303,24.7143
714,16,19.4286
714,58,24.5
714,85,16.0
714,34,18.6667
714,199,23.8571
714,59,22.0
714,17,23.8
714,18,25.1667
714,36,24.0
714,37,21.8571
714,38,16.3333
714,39,24.0
714,117,32.0
714,63,24.0
714,173,28.25
714,20,17.8333
714,21,22.2
714,42,21.5714
714,43,27.5
714,66,22.0
714,245,24.0
714,23,21.75
714,181,18.0
715,1,11.1667
715,68,13.1667
715,129,13.8
715,101,12.6667
715,51,12.5
715,74,11.7778
715,77,11.75
715,259,14.8
715,29,12.4286
715,12,8.75
715,82,14.1667
715,85,10.25
715,59,10.6667
715,17,13.4
715,18,12.5
715,38,8.6667
715,39,12.6667
715,19,11.1667
715,42,10.5714
715,43,11.5
715,245,12.6667
715,181,8.5
719,45,32.0
719,122,35.8333
719,67,25.0
719,0,16.7143
719,1,31.3333
719,46,24.1667
719,326,25.8
719,184,29.5714
719,47,25.4
719,69,27.7143
719,49,21.6667
719,3,27.2857
719,4,29.8
719,5,28.6
719,100,34.3333
719,902,24.5714
719,51,25.5
719,73,26.8333
719,6,31.0
719,74,24.2222
719,7,27.8
719,75,32.2
719,77,25.625
719,78,24.5714
719,188,34.3333
719,8,24.5714
719,10,31.0
719,11,31.6667
719,54,29.6667
719,224,27.3333
719,409,30.375
719,29,27.0
719,81,26.25
719,146,26.4
719,148,28.2
